id_produto,cod_artigo,des_artigo,des_categoria,des_linha,des_colecao,cod_fornecedor,des_status
27867,C342,CAMISOLA ALC JAMILE RENDA - 572,LINHA NOITE,RENDA,INDEFINIDA,LACK,ATIVO
27868,C187,TOP CROPET STRAP - ARC4B2012,MODA PRAIA,FASHION,VERAO - 2017,CLASS,INATIVO
27869,C691,SOUTIEN COPA C RENDA - SLD102,UNDERWARE,INDEFINIDA,INDEFINIDA,SALDOS,ATIVO
27870,C51,CALCA CORTE LASER MOD 2 - 53,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,SALDO
27871,C51,CALCA CORTE LASER MOD 2 - 53,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,INATIVO
27872,C51,CALCA CORTE LASER MOD 2 - 53,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,SALDO
27873,C51,CALCA CORTE LASER MOD 2 - 53,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,INATIVO
27874,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,SALDO
27875,C127,PIJAMA PROMO MASCULINO - 7777-0,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,AGRUPADO
27876,C127,PIJAMA PROMO MASCULINO - 7777-0,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,AGRUPADO
27877,C127,PIJAMA PROMO MASCULINO - 7777-0,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,AGRUPADO
27878,C127,PIJAMA PROMO MASCULINO - 7777-0,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,AGRUPADO
27879,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,INATIVO
27880,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,SALDO
27881,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,INATIVO
27882,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,SALDO
27883,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,INATIVO
27884,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,SALDO
27885,C52,VESTIDO CURTO - 88,FITNESS,BASICO,SEMI-CONTINUO,FOREVER FITNESS,INATIVO
27886,C527,TOP CORTINA REMOVIVEL - 2072T,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
27887,C527,TOP CORTINA REMOVIVEL - 2072T,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
27888,C527,TOP CORTINA REMOVIVEL - 2072T,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
27889,C527,TOP CORTINA REMOVIVEL - 2072T,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
27890,C527,TOP CORTINA REMOVIVEL - 2072T,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
27891,C528,CALCA BIQUINI AMARRAR EST - 2072C,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
27892,C528,CALCA BIQUINI AMARRAR EST - 2072C,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
27893,C528,CALCA BIQUINI AMARRAR EST - 2072C,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,SALDO
27894,C528,CALCA BIQUINI AMARRAR EST - 2072C,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,SALDO
27895,C528,CALCA BIQUINI AMARRAR EST - 2072C,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,SALDO
27896,C107,CONJ SEM BOJO ALGODAO - 4673,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27897,C107,CONJ SEM BOJO ALGODAO - 4673,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27898,C107,CONJ SEM BOJO ALGODAO - 4673,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27899,C107,CONJ SEM BOJO ALGODAO - 4673,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27900,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27901,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27902,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27903,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27904,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27905,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27906,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27907,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27908,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27909,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27910,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27911,C542,CONJ SEM BOJO MICROFIBRA - 4673M,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27912,C543,KIT 2 CALÇAS BIQUINI - 10002,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,ATIVO
27913,C543,KIT 2 CALÇAS BIQUINI - 10002,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,ATIVO
27914,C543,KIT 2 CALÇAS BIQUINI - 10002,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,ATIVO
27915,C543,KIT 2 CALÇAS BIQUINI - 10002,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,ATIVO
27916,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27917,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27918,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27919,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27920,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27921,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27922,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27923,C544,TOP NADADOR ALGODAO - 5319,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27924,C545,CALECON ALGODAO - 8007,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27925,C545,CALECON ALGODAO - 8007,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27926,C545,CALECON ALGODAO - 8007,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27927,C545,CALECON ALGODAO - 8007,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27928,C546,SOUTIEN BOJO MULTIFUNCAO - 5332,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27929,C546,SOUTIEN BOJO MULTIFUNCAO - 5332,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27930,C546,SOUTIEN BOJO MULTIFUNCAO - 5332,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,INATIVO
27931,C546,SOUTIEN BOJO MULTIFUNCAO - 5332,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,ATIVO
27932,C546,SOUTIEN BOJO MULTIFUNCAO - 5332,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,ATIVO
27933,C546,SOUTIEN BOJO MULTIFUNCAO - 5332,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,ATIVO
27934,C547,SOUTIEN BOJO REMOVIVEL - 5318,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27935,C547,SOUTIEN BOJO REMOVIVEL - 5318,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27936,C547,SOUTIEN BOJO REMOVIVEL - 5318,UNDERWARE,JUVENIL,CONTINUO,ISABELLE LINGERIE,AGRUPADO
27937,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27938,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27939,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27940,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27941,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27942,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27943,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27944,C177,CALCA BIQ FRUFRU - 705B0402,MODA PRAIA,FASHION,VERAO - 2019,CLASS,ATIVO
27945,C205,SAIDA PRAIA MANGA ACR - HB17R05,MODA PRAIA,BASICO,VERAO - 2017,HERMES BALI,INATIVO
27946,C548,TOP BOJO PROMO 29 - SLDBJ01,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27947,C548,TOP BOJO PROMO 29 - SLDBJ01,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27948,C548,TOP BOJO PROMO 29 - SLDBJ01,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27949,C548,TOP BOJO PROMO 29 - SLDBJ01,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27950,C548,TOP BOJO PROMO 29 - SLDBJ01,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27951,C548,TOP BOJO PROMO 29 - SLDBJ01,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27952,C548,TOP BOJO PROMO 29 - SLDBJ01,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27953,C549,TOP BOJO PROMO 35 - SLDBJ02,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27954,C549,TOP BOJO PROMO 35 - SLDBJ02,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27955,C549,TOP BOJO PROMO 35 - SLDBJ02,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27956,C549,TOP BOJO PROMO 35 - SLDBJ02,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27957,C549,TOP BOJO PROMO 35 - SLDBJ02,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27958,C549,TOP BOJO PROMO 35 - SLDBJ02,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27959,C549,TOP BOJO PROMO 35 - SLDBJ02,MODA PRAIA,JUVENIL,VERAO - 2015,SAMPRAIA,INATIVO
27960,C205,SAIDA PRAIA MANGA ACR - HB17R05,MODA PRAIA,BASICO,VERAO - 2017,HERMES BALI,INATIVO
27961,C205,SAIDA PRAIA MANGA ACR - HB17R05,MODA PRAIA,BASICO,VERAO - 2017,HERMES BALI,INATIVO
27962,01.53.108,BLUSA MOLETON PATCH - BRS0699,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27963,01.53.108,BLUSA MOLETON PATCH - BRS0699,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27964,01.53.108,BLUSA MOLETON PATCH - BRS0699,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27965,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27966,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27967,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27968,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27969,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27970,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27971,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27972,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27973,01.53.109,BLUSA ML ROCK STAR - BRS0701,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27974,01.53.110,BLUSA ML CANELADA CORDAO - BRS0702,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27975,01.53.110,BLUSA ML CANELADA CORDAO - BRS0702,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27976,01.53.110,BLUSA ML CANELADA CORDAO - BRS0702,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27977,01.53.110,BLUSA ML CANELADA CORDAO - BRS0702,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27978,01.53.110,BLUSA ML CANELADA CORDAO - BRS0702,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27979,01.53.110,BLUSA ML CANELADA CORDAO - BRS0702,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27980,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27981,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27982,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27983,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27984,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27985,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27986,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27987,01.53.111,BLUSA MOLETON GATINHO - BRS0703,VESTUARIO,INDEFINIDA,INVERNO - 2017,BRAS,ATIVO
27988,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27989,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27990,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27991,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27992,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27993,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27994,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27995,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27996,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27997,01.53.112,BLUSA MGA FLAIRE SB - BRS0707,VESTUARIO,CASUAL,INVERNO - 2017,BRAS,INATIVO
27998,01.19.72,CALCA BOMBOM ALTA - 1709,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,SALDO
27999,01.19.110,CALCA SHORT ALTO - 1702,MODA PRAIA,BASICO,VERAO - 2019,RIVANNA,ATIVO
28000,C525,CALCA RIPPLE PROMO - 2034,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28001,C524,TOP RIPPLE PROMO - 2033,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28002,C524,TOP RIPPLE PROMO - 2033,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28003,C524,TOP RIPPLE PROMO - 2033,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28004,C524,TOP RIPPLE PROMO - 2033,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28005,C525,CALCA RIPPLE PROMO - 2034,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28006,C525,CALCA RIPPLE PROMO - 2034,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28007,C525,CALCA RIPPLE PROMO - 2034,MODA PRAIA,BASICO,VERAO - 2017,RIVANNA,INATIVO
28008,02.02.47,CUECA BOXER - COLORBLOCK-170.28,UNDERWARE,MASCULINO,CONTINUO,MASH,ATIVO
28009,02.02.47,CUECA BOXER - COLORBLOCK-170.28,UNDERWARE,MASCULINO,CONTINUO,MASH,ATIVO
28010,02.02.47,CUECA BOXER - COLORBLOCK-170.28,UNDERWARE,MASCULINO,CONTINUO,MASH,ATIVO
28011,02.02.47,CUECA BOXER - COLORBLOCK-170.28,UNDERWARE,MASCULINO,CONTINUO,MASH,ATIVO
28012,02.03.09,PIJAMA MASCULINO GOLA V-7077,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,ATIVO
28013,02.03.09,PIJAMA MASCULINO GOLA V-7077,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,ATIVO
28014,02.03.09,PIJAMA MASCULINO GOLA V-7077,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,ATIVO
28015,02.03.09,PIJAMA MASCULINO GOLA V-7077,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,ATIVO
28016,02.03.09,PIJAMA MASCULINO GOLA V-7077,LINHA NOITE,INDEFINIDA,INDEFINIDA,SONHO DE PIJAMA,ATIVO
28017,C1050,BLUSA GOLA AMARRAR FLORAL - BRS1343,VESTUARIO,CASUAL,VERAO - 2019,EXINIA,SALDO
28018,C1071,CAMISETA DOG - BRS1364,VESTUARIO,JOVEM,VERAO - 2019,FACIL TEXTIL,SALDO
28019,C1071,CAMISETA DOG - BRS1364,VESTUARIO,JOVEM,VERAO - 2019,FACIL TEXTIL,SALDO
28020,C1071,CAMISETA DOG - BRS1364,VESTUARIO,JOVEM,VERAO - 2019,FACIL TEXTIL,SALDO
28021,C1071,CAMISETA DOG - BRS1364,VESTUARIO,JOVEM,VERAO - 2019,FACIL TEXTIL,SALDO
28022,C199,CJTO RENDA - 269,UNDERWARE,RENDA,INDEFINIDA,DIRA,SALDO
28023,C199,CJTO RENDA - 269,UNDERWARE,RENDA,INDEFINIDA,DIRA,SALDO
28024,01.71.14,CJTO RENDA - 135,UNDERWARE,RENDA,INDEFINIDA,DIRA,SALDO
28025,C199,CJTO RENDA - 269,UNDERWARE,RENDA,INDEFINIDA,DIRA,SALDO
28026,C1108,BERMUDOLL REG FLORAL AZ - 4006-11,LINHA NOITE,INDEFINIDA,VERAO - 2019,SONHO DE PIJAMA,ATIVO
28027,C1108,BERMUDOLL REG FLORAL AZ - 4006-11,LINHA NOITE,INDEFINIDA,VERAO - 2019,SONHO DE PIJAMA,ATIVO
28028,C1108,BERMUDOLL REG FLORAL AZ - 4006-11,LINHA NOITE,INDEFINIDA,VERAO - 2019,SONHO DE PIJAMA,ATIVO
28029,C1674,PIJAMA LOVE - 3334-3,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28030,C1672,PIJAMA PUG - 3334-2,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28031,C1672,PIJAMA PUG - 3334-2,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28032,C1672,PIJAMA PUG - 3334-2,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28033,C1672,PIJAMA PUG - 3334-2,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28034,C1673,PIJAMA PUG TG- 3334-2,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28035,C1673,PIJAMA PUG TG- 3334-2,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28036,C1674,PIJAMA LOVE - 3334-3,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28037,C1674,PIJAMA LOVE - 3334-3,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28038,C1674,PIJAMA LOVE - 3334-3,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28039,C1675,PIJAMA CORUJINHA - 3332,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28040,C1675,PIJAMA CORUJINHA - 3332,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28041,C1675,PIJAMA CORUJINHA - 3332,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28042,C1675,PIJAMA CORUJINHA - 3332,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28043,C1676,PIJAMA RAPOSINHA - 3334-4,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28044,C1676,PIJAMA RAPOSINHA - 3334-4,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28045,C1676,PIJAMA RAPOSINHA - 3334-4,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28046,C1676,PIJAMA RAPOSINHA - 3334-4,LINHA NOITE,BASICO,INVERNO - 2019,LU MODAS,ATIVO
28047,C1677,PIJAMA DUPLA FACE POA - 3360,LINHA NOITE,BASICO,INVERNO - 2020,LU MODAS,ATIVO
28048,C1677,PIJAMA DUPLA FACE POA - 3360,LINHA NOITE,BASICO,INVERNO - 2020,LU MODAS,ATIVO
28049,C1677,PIJAMA DUPLA FACE POA - 3360,LINHA NOITE,BASICO,INVERNO - 2020,LU MODAS,ATIVO
28050,C1677,PIJAMA DUPLA FACE POA - 3360,LINHA NOITE,BASICO,INVERNO - 2020,LU MODAS,ATIVO
28051,C1778,TRICOT ML CROPPED NEON - BRS1681,VESTUARIO,JOVEM,INVERNO - 2019,FORWHY,SALDO
28052,C192,TOP DRAPEADO LISO TG - 704B2068,MODA PRAIA,BASICO,VERAO - 2019,CLASS,ATIVO
28053,C192,TOP DRAPEADO LISO TG - 704B2068,MODA PRAIA,BASICO,VERAO - 2019,CLASS,ATIVO
28054,C192,TOP DRAPEADO LISO TG - 704B2068,MODA PRAIA,BASICO,VERAO - 2019,CLASS,ATIVO
28055,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28056,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28057,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28058,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28059,C191,TOP DRAPEADO LISO - 704B6005,MODA PRAIA,BASICO,VERAO - 2019,CLASS,ATIVO
28060,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28061,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28062,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28063,C1877,SOUTIEN TQC - 912S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28064,C1878,SOUTIEN BASE - 965S,UNDERWARE,BASICO,INDEFINIDA,FINA ESTAMPA,ATIVO
28065,01.14.57,SHORT VL JOIA-BRS0619,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,ATIVO
28066,01.14.57,SHORT VL JOIA-BRS0619,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,ATIVO
28067,01.14.57,SHORT VL JOIA-BRS0619,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,ATIVO
28068,01.14.57,SHORT VL JOIA-BRS0619,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,ATIVO
28069,01.14.57,SHORT VL JOIA-BRS0619,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,ATIVO
28070,01.14.57,SHORT VL JOIA-BRS0619,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,ATIVO
28071,01.14.58,SHORT VL PEDRARIA-BRS0620,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,INATIVO
28072,01.14.58,SHORT VL PEDRARIA-BRS0620,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,INATIVO
28073,01.14.58,SHORT VL PEDRARIA-BRS0620,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,INATIVO
28074,01.14.58,SHORT VL PEDRARIA-BRS0620,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,INATIVO
28075,01.14.58,SHORT VL PEDRARIA-BRS0620,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,INATIVO
28076,01.14.58,SHORT VL PEDRARIA-BRS0620,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,INATIVO
28077,01.14.58,SHORT VL PEDRARIA-BRS0620,VESTUARIO,INDEFINIDA,VERAO - 2016,BRAS,INATIVO
